aid,publication_date,title,url,publisher,country,status,source_name
20140707102316141,2011-05-23T03:22:03.254Z,,http://www.lexusnexus.com/,,"Central African Republic,Federal Republic of Nigeria,Libya,Republic of Cameroon,Republic of Chad,Republic of France,Republic of Niger,Republic of the Sudan",relevant,LexisNexis
20140707084412067,2011-03-27T01:43:06.101Z,,http://www.lexusnexus.com/,,"Arab Republic of Egypt,Bangladesh,Federal Republic of Nigeria,Libya,People's Republic of China,Republic of India,Republic of Korea,Republic of Malta,Republic of Tunisia,Republic of the Philippines,United Kingdom of Great Britain and Northern Ireland,United States",relevant,LexisNexis
20181210044327525,2011-03-10T06:00:00Z,Many Refugees From Libya Don't Want to Go Home,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:52BV-C0X1-JBG3-6542-00000-00&context=1516831,The New York Times,"Federal Republic of Germany\, Germany,Federal Republic of Nigeria\, Nigeria,Kingdom of the Netherlands\, Netherlands,Libya,Republic of France\, France,Republic of Tunisia\, Tunisia",relevant,BulkLexisNexis
90966102,2011-03-10T04:39:40Z,Many Refugees From Libya Don’t Want to Go Home,,,"Federal Republic of Germany,Federal Republic of Nigeria,Kingdom of the Netherlands,Libya,Republic of France,Republic of Tunisia",relevant,Web
20140707090445122,2011-04-11T02:04:14.477Z,,http://www.lexusnexus.com/,,"Federal Republic of Germany,Federal Republic of Nigeria,Kingdom of the Netherlands,Libya,Republic of France,Republic of Tunisia",relevant,LexisNexis
95420649,2011-04-19T16:17:18Z,Violence mars Nigerian election results - NewsDay,,,"Federal Republic of Nigeria,United States",relevant,Web
96786892,2011-04-30T21:31:30Z,Olusegun Obasanjo: Statesman or just another big - Daily Monitor,,,"Federal Republic of Nigeria,Republic of Botswana,Republic of Ghana,Republic of Mozambique,Republic of Zambia",relevant,Web
95226466,2011-04-18T03:30:59Z,How Yoruba got their nation back (1) - Daily Sun,,,"Argentine Republic,Federal Democratic Republic of Ethiopia,Federal Republic of Nigeria,Federative Republic of Brazil,Mexico,Republic of Ghana,United Kingdom of Great Britain and Northern Ireland",relevant,Web
93663169,2011-04-03T21:21:46Z,Could Ribadu Be The Last Hope For Nigeria? - Osun Defender,,,Federal Republic of Nigeria,relevant,Web
92898701,2011-03-26T20:02:04Z,Nigeria's ruling party faces possible runoff - The State,,,"Federal Republic of Nigeria,Republic of Niger,United States",relevant,Web
96762651,2011-04-30T15:26:53Z,Politics dominates Nigeria media - Panapress (subscription),,,"Federal Republic of Nigeria,United States",relevant,Web
20190330045923433,2011-04-22T05:00:00Z,AFPTV Agenda for the week ahead,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:52P6-8H91-DY93-M2BY-00000-00&context=1516831,Agence France Presse - English,"Arab Republic of Egypt\, Egypt,Argentine Republic\, Argentina,Federal Republic of Germany\, Germany,Federal Republic of Nigeria\, Nigeria,Federative Republic of Brazil\, Brazil,Islamic Republic of Pakistan\, Pakistan,Japan,Kingdom of Saudi Arabia\, Saudi Arabia,Kingdom of Swaziland\, Swaziland,Lao People's Democratic Republic\, Laos,Libya,Oriental Republic of Uruguay\, Uruguay,People's Republic of China\, China,Republic of Angola\, Angola,Republic of Austria\, Austria,Republic of Belarus\, Belarus,Republic of Chad\, Chad,Republic of Chile\, Chile,Republic of France\, France,Republic of India\, India,Republic of Poland\, Poland,Republic of Senegal\, Senegal,Republic of Yemen\, Yemen,Republic of Zimbabwe\, Zimbabwe,Russian Federation\, Russia,State of Israel\, Israel,State of the Vatican City\, Vatican,Switzerland,Syrian Arab Republic\, Syria,Ukraine,United Kingdom of Great Britain and Northern Ireland\, United Kingdom",relevant,BulkLexisNexis
20140707102309678,2011-05-23T03:22:03.254Z,,http://www.lexusnexus.com/,,"Arab Republic of Egypt,Argentine Republic,Eswatini,Federal Republic of Germany,Federal Republic of Nigeria,Federative Republic of Brazil,Islamic Republic of Pakistan,Japan,Kingdom of Saudi Arabia,Lao People's Democratic Republic,Libya,Oriental Republic of Uruguay,People's Republic of China,Republic of Angola,Republic of Austria,Republic of Belarus,Republic of Chad,Republic of Chile,Republic of France,Republic of India,Republic of Poland,Republic of Senegal,Republic of Yemen,Republic of Zimbabwe,Russian Federation,State of Israel,State of the Vatican City,Switzerland,Syrian Arab Republic,Ukraine,United Kingdom of Great Britain and Northern Ireland",relevant,LexisNexis
96129416,2011-04-25T21:16:59Z,Oil dips in choppy trade after silver pull back-UPDATE 7 - Forexyard,,,"Federal Republic of Nigeria,Libya,Republic of Cyprus,Republic of Singapore,Republic of Yemen,Syrian Arab Republic,United States",relevant,Web
20140707081231890,2011-03-09T02:11:38.051Z,,http://www.lexusnexus.com/,,"Burkina Faso,Democratic Republic of the Congo,Federal Republic of Nigeria,Gabonese Republic,Gambia,Islamic Republic of Mauritania,Libya,Republic of Angola,Republic of Cameroon,Republic of Chad,Republic of Cote d'Ivoire,Republic of Guinea,Republic of Kenya,Republic of Liberia,Republic of Senegal,Republic of Sierra Leone,Republic of South Africa,Republic of Uganda,Republic of Zimbabwe,Republic of the Congo,United Republic of Tanzania,United States",relevant,LexisNexis
20190120030205337,2011-03-25T17:00:00Z,"Ivorian Gbagbo-led cabinet concerned over ""suspicious flights"" reportedly by UN aircraft",https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:52G1-X0J1-DYRV-33XY-00000-00&context=1516831,BBC Monitoring: International Reports,"Federal Republic of Nigeria\, Nigeria,Republic of Cote d'Ivoire\, Ivory Coast",relevant,BulkLexisNexis
20190330044207994,2011-03-13T06:00:00Z,Ouattara back in I.Coast after crackdown on stronghold,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:52CN-F5B1-DY93-M51S-00000-00&context=1516831,Agence France Presse - English,"Federal Republic of Nigeria\, Nigeria,Republic of Cote d'Ivoire\, Ivory Coast,Republic of Liberia\, Liberia",relevant,BulkLexisNexis
20190330044402444,2011-03-24T05:00:00Z,West African leaders meet with few options on Ivory Coast,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:52G1-46W1-DY93-M3MM-00000-00&context=1516831,Agence France Presse - English,"Federal Republic of Nigeria\, Nigeria,Libya,People's Republic of China\, China,Republic of Cote d'Ivoire\, Ivory Coast,Russian Federation\, Russia",relevant,BulkLexisNexis
20190330044844256,2011-03-31T05:00:00Z,Pro-Ouattara forces seize top Ivory Coast cocoa port town,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:52HG-XH91-DY93-M3BF-00000-00&context=1516831,Agence France Presse - English,"Federal Republic of Nigeria\, Nigeria,Republic of Cote d'Ivoire\, Ivory Coast,Republic of France\, France,Republic of South Africa\, South Africa,United States",relevant,BulkLexisNexis
20190701021248762,2011-03-25T05:00:00Z,FEATURE: Ivorians feel forgotten as Libya grabs world's attention,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:52G1-46W1-JCKJ-J35K-00000-00&context=1516831,dpa international (Englischer Dienst),"Federal Republic of Nigeria\, Nigeria,Libya,Republic of Cote d'Ivoire\, Ivory Coast",relevant,BulkLexisNexis
91375657,2011-03-13T18:27:33Z,Ouattara back in I.Coast after crackdown - Sky News Australia,,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of Liberia",relevant,Web
91377064,2011-03-13T18:30:33Z,Ouattara back in I. Coast after crackdown on stronghold - MSN Philippines News,,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of Liberia",relevant,Web
93280891,2011-03-31T03:17:03Z,UN Council Slaps Sanctions On Ivory Coast's Gbagbo - Bernama,,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of France,Russian Federation,United States",relevant,Web
93324328,2011-03-31T11:04:26Z,I. Coast cocoa town under pro-Ouattara forces - Radio Netherlands,,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of France,Republic of South Africa,United States",relevant,Web
93250693,2011-03-30T22:14:17Z,Ouattara forces enter Cote d'Ivoire's capital - Aljazeera.net,,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of France",relevant,Web
93689809,2011-04-04T03:41:54Z,End to Ivory Coast crisis may be in sight - Albuquerque Express,,,"Federal Republic of Nigeria,Libya,Republic of Cote d'Ivoire,Republic of Uganda",relevant,Web
92592776,2011-03-24T01:27:44Z,NEXT Editorial - NEXT,,,"Arab Republic of Egypt,Federal Republic of Nigeria,Kingdom of Bahrain,Kingdom of Morocco,Kingdom of Saudi Arabia,Kingdom of Spain,Libya,Republic of France,Republic of Iraq,Republic of Tunisia,Republic of Yemen,Serbia,United Kingdom of Great Britain and Northern Ireland",relevant,Web
92660864,2011-03-24T15:02:29Z,West African leaders slam Gbagbo's 'violent rhetoric' - Radio Netherlands,,,"Federal Republic of Nigeria,Libya,People's Republic of China,Republic of Cote d'Ivoire,Russian Federation",relevant,Web
94033336,2011-04-06T23:07:33Z,Leaders who overstay their welcome - Tehran Times,,,"Federal Republic of Nigeria,Libya,Republic of Cote d'Ivoire,Republic of Uganda",relevant,Web
93846162,2011-04-05T14:02:22Z,"Africa's Big Men refuse to go, and brutality follows - The Age",,,"Federal Republic of Nigeria,Libya,Republic of Cote d'Ivoire,Republic of Uganda",relevant,Web
95633175,2011-04-21T03:34:12Z,Post-election violence: NBA threatens to drag FG to ICJ - Vanguard,,,,relevant,Web
98622751,2011-05-20T22:17:27Z,Ouattara's inauguration raises hopes for scarred city - FRANCE 24,,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire",relevant,Web
20140707085729554,2011-04-07T01:57:10.997Z,,http://www.lexusnexus.com/,,"Federal Republic of Nigeria,Kingdom of Saudi Arabia,People's Republic of China,Republic of Angola",irrelevant,LexisNexis
20140707085941124,2011-04-08T01:58:28.171Z,,http://www.lexusnexus.com/,,"Federal Republic of Nigeria,Republic of Angola",relevant,LexisNexis
20140707093149902,2011-04-25T02:30:04.068Z,,http://www.lexusnexus.com/,,"Federal Republic of Nigeria,Libya,People's Republic of China,Republic of Cote d'Ivoire,Russian Federation",relevant,LexisNexis
20140707093248037,2011-04-26T02:32:00.469Z,,http://www.lexusnexus.com/,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire",relevant,LexisNexis
