aid,publication_date,title,url,publisher,country,status,source_name
20140708126883162,2012-02-29T12:28:13.768Z,,http://www.lexusnexus.com/,,"Libya,Republic of Equatorial Guinea,Republic of Senegal,Republic of Zambia",irrelevant,LexisNexis
20190331014522873,2012-01-28T06:00:00Z,Football: Senegal play for pride but Libya want much more,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:54V4-7R01-DY93-M1CG-00000-00&context=1516831,Agence France Presse - English,"Libya,Republic of Angola\, Angola,Republic of Equatorial Guinea\, Equatorial Guinea,Republic of Ghana\, Ghana,Republic of Liberia\, Liberia,Republic of Senegal\, Senegal,Republic of Uganda\, Uganda,Republic of Zambia\, Zambia",irrelevant,BulkLexisNexis
20140708126880779,2012-02-28T12:27:08.710Z,,http://www.lexusnexus.com/,,"Libya,Republic of Angola,Republic of Equatorial Guinea,Republic of Ghana,Republic of Liberia,Republic of Senegal,Republic of Uganda,Republic of Zambia",irrelevant,LexisNexis
20190331014522161,2012-01-22T06:00:00Z,"Football: Cup opens with $1 million goal, Senegal upset",https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:54SV-DNN1-JBV1-X4WC-00000-00&context=1516831,Agence France Presse - English,"Burkina Faso,Gabonese Republic\, Gabon,Libya,Portuguese Republic\, Portugal,Republic of Angola\, Angola,Republic of Cote d'Ivoire\, Ivory Coast,Republic of Equatorial Guinea\, Equatorial Guinea,Republic of France\, France,Republic of Senegal\, Senegal,Republic of Tunisia\, Tunisia,Republic of Zambia\, Zambia,Republic of the Sudan\, Sudan",irrelevant,BulkLexisNexis
20140708126850188,2012-02-22T12:15:31.098Z,,http://www.lexusnexus.com/,,"Burkina Faso,Gabonese Republic,Libya,Portuguese Republic,Republic of Cote d'Ivoire,Republic of Equatorial Guinea,Republic of France,Republic of Senegal,Republic of Tunisia,Republic of Zambia,Republic of the Sudan",irrelevant,LexisNexis
20190616043508248,2012-02-01T06:00:00Z,Students clash with police in Senegal,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:54W0-4JX1-JBGK-G16G-00000-00&context=1516831,The Associated Press,"Republic of Senegal\, Senegal",relevant,BulkLexisNexis
20140708126900990,2012-03-01T12:33:37.637Z,,http://www.lexusnexus.com/,,Republic of Senegal,relevant,LexisNexis
20220114201027670,2012-02-01T06:00:00Z,Students clash with police in Senegal,,Associated Press Online,Republic of Senegal,relevant,BulkLexisNexis_v2
20140708126627812,2012-01-03T10:55:01.732Z,,http://www.lexusnexus.com/,,"Portuguese Republic,Republic of France,Republic of Guinea,Republic of Senegal,United States",relevant,LexisNexis
20140708126887735,2012-03-01T12:29:19.697Z,,http://www.lexusnexus.com/,,"Arab Republic of Egypt,Gabonese Republic,Libya,Republic of Equatorial Guinea,Republic of Mali,Republic of Senegal,Republic of Zambia",irrelevant,LexisNexis
20190331014047285,2012-01-11T06:00:00Z,Football: Libyan bravehearts defy bombs and bullets,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:54PG-RV01-JBV1-X17D-00000-00&context=1516831,Agence France Presse - English,"Libya,Republic of Equatorial Guinea\, Equatorial Guinea,Republic of Mozambique\, Mozambique,Republic of Senegal\, Senegal,Republic of Tunisia\, Tunisia,Republic of Zambia\, Zambia",relevant,BulkLexisNexis
20140708126795720,2012-02-11T11:56:21.005Z,,http://www.lexusnexus.com/,,"Libya,Republic of Equatorial Guinea,Republic of Mozambique,Republic of Senegal,Republic of Tunisia,Republic of Zambia",relevant,LexisNexis
20190331014521855,2012-01-23T06:00:00Z,Football: Libya need to end 30-year winless streak,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:54T2-CYD1-JBV1-X1FC-00000-00&context=1516831,Agence France Presse - English,"Kingdom of Saudi Arabia\, Saudi Arabia,Libya,Republic of Cote d'Ivoire\, Ivory Coast,Republic of Equatorial Guinea\, Equatorial Guinea,Republic of Senegal\, Senegal,Republic of Zambia\, Zambia",irrelevant,BulkLexisNexis
20140708126854366,2012-02-23T12:16:34.105Z,,http://www.lexusnexus.com/,,"Kingdom of Saudi Arabia,Libya,Republic of Cote d'Ivoire,Republic of Equatorial Guinea,Republic of Senegal,Republic of Zambia",irrelevant,LexisNexis
20140708126883164,2012-02-29T12:28:13.768Z,,http://www.lexusnexus.com/,,"Libya,Republic of Cote d'Ivoire,Republic of Equatorial Guinea,Republic of Senegal,Republic of Zambia",irrelevant,LexisNexis
20190331014711935,2012-01-25T06:00:00Z,"Football: Equatorial Guinea in dreamland, Senegal head home",https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:54TG-B8C1-DY93-M4CY-00000-00&context=1516831,Agence France Presse - English,"Arab Republic of Egypt\, Egypt,Burkina Faso,Federal Republic of Nigeria\, Nigeria,Libya,Republic of Angola\, Angola,Republic of Cameroon\, Cameroon,Republic of Cote d'Ivoire\, Ivory Coast,Republic of Equatorial Guinea\, Equatorial Guinea,Republic of Senegal\, Senegal,Republic of South Africa\, South Africa,Republic of Zambia\, Zambia,Republic of the Sudan\, Sudan",irrelevant,BulkLexisNexis
20140708126865459,2012-02-25T12:20:53.571Z,,http://www.lexusnexus.com/,,"Arab Republic of Egypt,Federal Republic of Nigeria,Libya,Republic of Angola,Republic of Cameroon,Republic of Cote d'Ivoire,Republic of Equatorial Guinea,Republic of Senegal,Republic of South Africa,Republic of Zambia,Republic of the Sudan",irrelevant,LexisNexis
20190331014218242,2012-01-20T06:00:00Z,"Football: Million-dollar 'bait' a compliment, say Libya",https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:54SD-G8K1-JBV1-X3K3-00000-00&context=1516831,Agence France Presse - English,"Federative Republic of Brazil\, Brazil,Gabonese Republic\, Gabon,Libya,Republic of Equatorial Guinea\, Equatorial Guinea,Republic of Senegal\, Senegal,Republic of Zambia\, Zambia",irrelevant,BulkLexisNexis
20140708126840515,2012-02-20T12:12:27.220Z,,http://www.lexusnexus.com/,,"Federative Republic of Brazil,Gabonese Republic,Libya,Republic of Equatorial Guinea,Republic of Senegal,Republic of Zambia",irrelevant,LexisNexis
20190331014047289,2012-01-11T06:00:00Z,Football: Renard sets last-four target for Zambia,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:54PG-RV01-JBV1-X178-00000-00&context=1516831,Agence France Presse - English,"Democratic Republic of the Congo,Federal Republic of Nigeria\, Nigeria,Gabonese Republic\, Gabon,Kingdom of the Netherlands\, Netherlands,Libya,People's Democratic Republic of Algeria\, Algeria,Republic of Angola\, Angola,Republic of Cote d'Ivoire\, Ivory Coast,Republic of Equatorial Guinea\, Equatorial Guinea,Republic of Ghana\, Ghana,Republic of Senegal\, Senegal,Republic of South Africa\, South Africa,Republic of Tunisia\, Tunisia,Republic of Zambia\, Zambia",irrelevant,BulkLexisNexis
20140708126795724,2012-02-11T11:56:21.005Z,,http://www.lexusnexus.com/,,"Democratic Republic of the Congo,Federal Republic of Nigeria,Gabonese Republic,Kingdom of the Netherlands,Libya,People's Democratic Republic of Algeria,Republic of Angola,Republic of Cote d'Ivoire,Republic of Equatorial Guinea,Republic of Ghana,Republic of Senegal,Republic of South Africa,Republic of Tunisia,Republic of Zambia",irrelevant,LexisNexis
20190616231022122,2012-02-27T06:00:00Z,Senegalese president agrees to runoff,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:552H-CC21-DXYN-633Y-00000-00&context=1516831,The Associated Press,"Republic of Cote d'Ivoire\, Ivory Coast,Republic of France\, France,Republic of Senegal\, Senegal,United States",relevant,BulkLexisNexis
20190722034441327,2012-02-06T06:00:00Z,SENEGAL: STUDENTS CALL FOR PRESIDENT TO STEP DOWN,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:54X4-BC91-DYB4-T46B-00000-00&context=1516831,Inter Press Service,"Arab Republic of Egypt,Republic of Senegal",relevant,BulkLexisNexis_v2
20220115003906162,2012-02-06T06:00:00Z,SENEGAL: STUDENTS CALL FOR PRESIDENT TO STEP DOWN,,Inter Press Service,"Arab Republic of Egypt,Republic of Senegal",relevant,BulkLexisNexis_v2
20220115003842321,2012-02-06T06:00:00Z,SENEGAL: STUDENTS CALL FOR PRESIDENT TO STEP DOWN,,Inter Press Service,"Arab Republic of Egypt,Republic of Senegal",relevant,BulkLexisNexis_v2
20220114195144675,2012-02-27T06:00:00Z,Senegalese president agrees to runoff,,Associated Press Online,"Republic of Cote d'Ivoire,Republic of France,Republic of Senegal,United States",relevant,BulkLexisNexis_v2
20140708126819757,2012-02-16T12:04:52.886Z,,http://www.lexusnexus.com/,,"Republic of Liberia,Republic of Senegal,Republic of Sierra Leone,United States",relevant,LexisNexis
20140708126823433,2012-02-17T12:06:31.268Z,,http://www.lexusnexus.com/,,"Gabonese Republic,Hashemite Kingdom of Jordan,Libya,Republic of Benin,Republic of Botswana,Republic of Cote d'Ivoire,Republic of Equatorial Guinea,Republic of France,Republic of Ghana,Republic of Senegal,Republic of Tunisia,Republic of the Sudan",irrelevant,LexisNexis
