aid,publication_date,title,url,publisher,country,status,source_name
20190707000502709,2019-06-23T05:00:00Z,Website warns of Ethiopia's disintegration after foiled coup,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:5WDB-X531-JC8S-C51S-00000-00&context=1516831,BBC Monitoring: International Reports,Federal Democratic Republic of Ethiopia,relevant,BulkLexisNexis_v2
20190905150046968,2019-09-05T19:50:05Z,Dakota Fanning defends her new film in which she plays a British orphan raised Muslim in Ethiopia,https://www.yahoo.com:443/entertainment/dakota-fanning-defends-her-film-190120686.html,,Federal Democratic Republic of Ethiopia,relevant,Web
20190906033056042,2019-09-05T14:54:49Z,back to top,https://www.buzzfeed.com:443/ikrd/dakota-fanning-says-shes-not-playing-an-ethiopian-woman-in,,"Federal Democratic Republic of Ethiopia,United Kingdom of Great Britain and Northern Ireland",relevant,Web
20190906144144290,2019-09-06T18:00:00Z,Two aid workers killed in ‘ambush’ in Ethiopia | The Daily Star,https://www.thedailystar.net:443/backpage/news/two-aid-workers-killed-ambush-ethiopia-1796680,,"Federal Democratic Republic of Ethiopia,South Sudan",relevant,Web
20190906030018369,2019-09-06T07:29:33Z,"Attackers kill two aid workers in western Ethiopia: aid group, U.N. - Reuters",http://feeds.reuters.com:80/~r/Reuters/worldNews/~3/WvDIhXTlb-E/attackers-kill-two-aid-workers-in-western-ethiopia-aid-group-u-n-idUSKCN1VR0S7,,"Federal Democratic Republic of Ethiopia,Republic of the Sudan,United States",relevant,Web
20190808103100987,2019-08-08T15:00:00Z,"Political uncertainty in Sudan bad for Uganda, other nations - Daily Monitor",https://www.monitor.co.ug:443/OpEd/Letters/Political-uncertainty-Sudan-bad-for-Uganda-other-nations/806314-5227594-1052int/index.html,,"Arab Republic of Egypt,Central African Republic,Federal Democratic Republic of Ethiopia,Libya,Republic of Chad,Republic of Uganda,Republic of the Sudan",relevant,Web
20190904103258270,2019-09-04T15:32:38Z,International Film Festival spotlights other cultures - The Martha's Vineyard Times,https://www.mvtimes.com:443/2019/09/04/international-film-festival-spotlights-cultures/,,"Federal Democratic Republic of Ethiopia,Federal Republic of Germany,Republic of Azerbaijan,State of Israel",relevant,Web
20190706111715116,2019-07-06T15:25:08Z,US welcomes Sudan power-sharing deal | The Murray Valley Standard,http://www.murrayvalleystandard.com.au:80/story/6260560/us-welcomes-sudan-power-sharing-deal/?src=rss,,Republic of the Sudan,relevant,Web
20190715000411422,2019-07-01T05:00:00Z,Ethiopian premier says nation will overcome coup attempt,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:5WG2-NNR1-DYRV-31J4-00000-00&context=1516831,BBC Monitoring: International Reports,Federal Democratic Republic of Ethiopia,relevant,BulkLexisNexis_v2
20190704085827420,2019-07-04T13:42:00Z,"#NewsByte: Understanding Ethiopia's regional divisions | IOL News",https://www.iol.co.za:443/news/africa/newsbyte-understanding-ethiopias-regional-divisions-28656188,,"Federal Democratic Republic of Ethiopia,Republic of the Sudan,State of Eritrea",relevant,Web
20190817085021793,2019-08-17T13:28:53Z,"Sudan protest leaders, military sign transitional government deal |  News | Al Jazeera",https://www.aljazeera.com:443/news/2019/08/sudan-protest-leaders-military-sign-transitional-government-deal-190817122225172.html,,"Federal Democratic Republic of Ethiopia,Republic of the Sudan",relevant,Web
