aid,publication_date,title,url,publisher,country,status,source_name
20190331234328859,2013-07-30T05:00:00Z,Uganda PM wins damages from UK newspaper over graft claim,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:5916-30D1-JBV1-X08F-00000-00&context=1516831,Agence France Presse - English,"Ireland,Kingdom of Denmark\, Denmark,Kingdom of Norway\, Norway,Kingdom of Sweden\, Sweden,Republic of Uganda\, Uganda,United Kingdom of Great Britain and Northern Ireland\, United Kingdom",relevant,BulkLexisNexis
20190331234328810,2013-07-30T05:00:00Z,Uganda PM wins UK newspaper damages over graft claim,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:5916-30D1-JBV1-X0BK-00000-00&context=1516831,Agence France Presse - English,"Ireland,Kingdom of Denmark\, Denmark,Kingdom of Norway\, Norway,Kingdom of Sweden\, Sweden,Republic of Uganda\, Uganda,United Kingdom of Great Britain and Northern Ireland\, United Kingdom",relevant,BulkLexisNexis
20140710127834459,2013-08-30T05:00:00Z,Uganda: Struggling to Come to Terms With The Disappeared | Big News Network,http://www.bignewsnetwork.com/index.php/sid/216734992/scat/af49e445d240beb9,,"Republic of Uganda,United States",relevant,Web
20190331235345324,2013-08-23T05:00:00Z,South Sudan president names James Wani Igga as deputy: state radio,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:5969-CCF1-JBV1-X2DM-00000-00&context=1516831,Agence France Presse - English,"Democratic Republic of the Congo,Federal Democratic Republic of Ethiopia\, Ethiopia,Republic of Cuba\, Cuba,Republic of Kenya\, Kenya,Republic of Uganda\, Uganda,Republic of the Sudan\, Sudan,South Sudan,United Kingdom of Great Britain and Northern Ireland\, United Kingdom,United States",relevant,BulkLexisNexis
20190331234546624,2013-07-27T05:00:00Z,Suicide car bomb targets Turkish diplomats in Mogadishu,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:590J-5F11-DY93-M076-00000-00&context=1516831,Agence France Presse - English,"Republic of Uganda\, Uganda,Somalia",relevant,BulkLexisNexis
20190401000208323,2013-09-14T05:00:00Z,Factfile on Rwanda,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:59BS-S861-JBV1-X15V-00000-00&context=1516831,Agence France Presse - English,"Democratic Republic of the Congo,Federal Republic of Germany\, Germany,Republic of Burundi\, Burundi,Republic of Rwanda\, Rwanda,Republic of Uganda\, Uganda,United Republic of Tanzania\, Tanzania",relevant,BulkLexisNexis
20190722034441657,2013-07-18T05:00:00Z,AFRICA: IN SEARCH OF A NEW PAN-AFRICANISM,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:58XH-CFH1-JBW3-3006-00000-00&context=1516831,Inter Press Service,"Arab Republic of Egypt,People's Republic of China,Republic of Ghana,Republic of Mali,Republic of Rwanda,Republic of Uganda,Republic of Zambia,South Sudan,United Republic of Tanzania",relevant,BulkLexisNexis_v2
20220114102042778,2013-07-25T05:00:00Z,Kerry tackles Congo and Syria conflicts at UN,,Associated Press Online,"Democratic Republic of the Congo,Republic of France,Republic of Rwanda,Republic of Uganda,Republic of the Congo,Syrian Arab Republic,United States",relevant,BulkLexisNexis_v2
20190621213240447,2013-09-23T05:00:00Z,Somali leader says threat of al-Shabab is global,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:59DX-G551-JBGK-G2KD-00000-00&context=1516831,The Associated Press,"Commonwealth of Australia\, Australia,Kingdom of Sweden\, Sweden,Republic of Kenya\, Kenya,Republic of Uganda\, Uganda,Somalia,United Kingdom of Great Britain and Northern Ireland\, United Kingdom,United States",relevant,BulkLexisNexis
20190701043915963,2013-07-16T05:00:00Z,Heavy fighting on two fronts in eastern Congo,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:58X6-GDW1-F02M-83F1-00000-00&context=1516831,dpa international (Englischer Dienst),"Democratic Republic of the Congo,Republic of Rwanda\, Rwanda,Republic of Uganda\, Uganda,Republic of the Congo,Somalia",relevant,BulkLexisNexis
20190701045222279,2013-09-16T05:00:00Z,"SIDEBAR: Group: Somali deal ""strangled at birth"" if remittances end",https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:59CD-NTT1-F02M-8020-00000-00&context=1516831,dpa international (Englischer Dienst),"Federal Democratic Republic of Ethiopia\, Ethiopia,Republic of Djibouti\, Djibouti,Republic of Uganda\, Uganda,Republic of the Sudan\, Sudan,Somalia,United Kingdom of Great Britain and Northern Ireland\, United Kingdom",relevant,BulkLexisNexis
20190127115204919,2013-08-03T17:00:00Z,Sudan minister says regional summit to discuss Ugandan support for rebels,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:591X-D7X1-DYRV-30P3-00000-00&context=1516831,BBC Monitoring: International Reports,"Central African Republic,Democratic Republic of the Congo,Republic of Angola\, Angola,Republic of Burundi\, Burundi,Republic of Kenya\, Kenya,Republic of Rwanda\, Rwanda,Republic of Uganda\, Uganda,Republic of Zambia\, Zambia,Republic of the Congo,Republic of the Sudan\, Sudan,South Sudan,United Republic of Tanzania\, Tanzania",relevant,BulkLexisNexis
