aid,publication_date,title,url,publisher,country,status,source_name
20190801123845859,2019-08-01T17:36:48Z,"Abdirahman Omar Osman, Mogadishu mayor, dies after suicide bombing - BBC News",https://www.bbc.co.uk:443/news/world-africa-49197036,,"Somalia,State of Qatar,United Kingdom of Great Britain and Northern Ireland",relevant,Web
20190722080418350,2019-07-22T13:01:23Z,At least 17 killed in bomb attack in Somalia capital | News | GMA News Online,http://www.gmanetwork.com:80/news/story/701967/news/world/at-least-17-killed-in-bomb-attack-in-somalia-capital,,Somalia,relevant,Web
20220113050111946,2019-08-23T05:00:00Z,Somali foreign affairs minister to attend regional meeting,,BBC Monitoring: International Reports,Somalia,relevant,BulkLexisNexis_v2
20190722062540727,2019-07-22T10:12:12Z,At least seven killed in bomb attack in Somalia's Mogadishu - Reuters,http://feeds.reuters.com:80/~r/reuters/INworldNews/~3/IMXQdVeleVg/loud-explosion-and-gunfire-heard-in-somali-capital-mogadishu-idINKCN1UH0P4,,Somalia,relevant,Web
20190705042151425,2019-07-05T09:16:35Z,StoryCorps: Somali Refugee Family Reflects On Making A Life In The U.S. : NPR,https://www.npr.org:443/2019/07/05/738216499/we-are-americans-somali-refugee-family-reflects-on-making-a-life-in-the-u-s?utm_medium=RSS&utm_campaign=news,,"Somalia,United States",relevant,Web
20190716051254816,2019-07-16T10:00:06Z,Hodan Nalayeh prize: Somalia to honour journalist murdered by al-Shabab - BBC News,https://www.bbc.co.uk:443/news/world-africa-49002246,,Somalia,relevant,Web
20190726210601411,2019-07-11T05:00:00Z,Somali president welcomes new Russian ambassador,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:5WJ5-JJX1-DYRV-353T-00000-00&context=1516831,BBC Monitoring: International Reports,"Russian Federation,Somalia,United States",relevant,BulkLexisNexis_v2
20190722035624289,2019-07-22T07:55:34Z,Loud explosion and gunfire heard in Somali capital Mogadishu - Reuters,http://feeds.reuters.com:80/~r/Reuters/worldNews/~3/_67SwcbdWIk/loud-explosion-gunfire-heard-in-somalias-capital-mogadishu-idUSKCN1UH0P2,,Somalia,relevant,Web
20190705210934196,2019-06-18T05:00:00Z,US agency reopens mission in Somalia after 30-year closure,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:5WC9-W6M1-JC8S-C17B-00000-00&context=1516831,BBC Monitoring: International Reports,Somalia,relevant,BulkLexisNexis_v2
20190801115907092,2019-08-01T16:58:04Z,Abdirahman Omar Osman: Mogadishu mayor dies after suicide bombing - BBC News,https://www.bbc.co.uk:443/news/world-africa-49197036,,"Somalia,State of Qatar,United Kingdom of Great Britain and Northern Ireland",relevant,Web
20190719210748001,2019-07-02T05:00:00Z,Somalia marks 59th Independence Day,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:5WG7-TYH1-JC8S-C08K-00000-00&context=1516831,BBC Monitoring: International Reports,Somalia,relevant,BulkLexisNexis_v2
20190720000449960,2019-07-06T05:00:00Z,Somalia warns other countries against interference,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:5WH5-BGX1-JC8S-C4RV-00000-00&context=1516831,BBC Monitoring: International Reports,"Republic of Guinea,Somalia",relevant,BulkLexisNexis_v2
20190712210901025,2019-06-26T05:00:00Z,Somali president calls for resumption of talks with Somaliland,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:5WF0-0S41-DYRV-34WX-00000-00&context=1516831,BBC Monitoring: International Reports,"Republic of Kenya,Somalia",relevant,BulkLexisNexis_v2
