aid,publication_date,title,url,publisher,country,status,source_name
20210121113712265,2021-01-21T13:55:10Z,Restructuring Alone Will Not Help Us Except We Restructure Our Minds– Goodluck Jonathan | Sahara Reporters,http://saharareporters.com:80/2021/01/21/restructuring-alone-will-not-help-us-except-we-restructure-our-minds%E2%80%93-goodluck-jonathan,,"Federal Republic of Nigeria,Republic of Ghana,United Republic of Tanzania",relevant,Web
20210119151018229,2021-01-19T21:09:15Z,Tanzanian politician and writer Julius Nyerere - The Patriotic Vanguard,http://www.thepatrioticvanguard.com:80/tanzanian-politician-and-writer-julius-nyerere,,"People's Republic of China,Republic of Kenya,Republic of Uganda,United Republic of Tanzania",relevant,Web
20201130055813952,2020-11-30T11:00:00Z,Burundian refugees in Tanzania face increasing danger - The Mail & Guardian,https://mg.co.za:443/africa/2020-11-30-burundian-refugees-in-tanzania-face-increasing-danger/,,"Federal Democratic Republic of Ethiopia,Republic of Burundi,Republic of South Africa,United Republic of Tanzania",relevant,Web
20201203102949782,2020-12-03T16:02:23Z,RSS,https://www.economist.com:443/middle-east-and-africa/2020/12/03/tanzanias-police-are-torturing-refugees-from-burundi,,"Republic of Burundi,Republic of Rwanda,Republic of Uganda,United Republic of Tanzania,United States",relevant,Web
20201102043604835,2020-11-02T09:51:55Z,Ivory Coast ruling party warns opposition over post-vote unrest - The Citizen,https://www.thecitizen.co.tz:443/news/Ivory-Coast-ruling-party-warns-opposition-over-post-vote-unrest/1840386-5637752-1463l8vz/index.html,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of Guinea,Republic of Mali,United Republic of Tanzania",relevant,Web
20210118163310816,2021-01-18T21:41:14Z,Former South Sudan Refugee Acclaimed for Saving COVID-19 Patients in South Africa  | Voice of America - English,https://www.voanews.com:443/africa/south-sudan-focus/former-south-sudan-refugee-acclaimed-saving-covid-19-patients-south-africa,,"Federal Democratic Republic of Ethiopia,Republic of Kenya,Republic of Mozambique,Republic of South Africa,Republic of the Sudan,South Sudan,State of Eritrea,United Republic of Tanzania,United States",relevant,Web
20201214144118267,2020-12-14T20:03:40Z,"Animals are back at Gorongosa National Park after civil war, but the savanna community doesn't look quite look like how it used to -- ScienceDaily",https://www.sciencedaily.com:443/releases/2020/12/201214150340.htm,,"Republic of Botswana,Republic of Kenya,Republic of Mozambique,United Republic of Tanzania,United States",irrelevant,Web
20201029220121901,2020-10-30T02:06:34Z,UN chief has plan for eventual peacekeeping exit from Congo | The Star,https://www.thestar.com:443/news/world/africa/2020/10/29/un-chief-has-plan-for-eventual-peacekeeping-exit-from-congo.html,,"Democratic Republic of the Congo,Republic of the Congo,United Republic of Tanzania",relevant,Web
20201211093352322,2020-12-11T10:42:52Z,"'Farewell Amor' an immigrant saga with heft, distinction",https://www.bostonherald.com:443/2020/12/11/farewell-amor-an-immigrant-saga-with-heft-distinction/,,"Republic of Angola,United Republic of Tanzania",irrelevant,Web
20201102062129862,2020-11-01T18:32:15Z,Ivory Coast opposition calls for 'transition' after election,https://news.yahoo.com:443/ivory-coast-opposition-demands-transition-162915011.html,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of Guinea,Republic of Mali,United Republic of Tanzania",relevant,Web
20201228173658192,2020-12-28T23:35:52Z,State of the nation: where did we go amiss? - The Nation Nigeria News,https://thenationonlineng.net:443/state-of-the-nation-where-did-we-go-amiss/,,"Federal Republic of Nigeria,Republic of Ghana,Republic of Zambia,United Republic of Tanzania",relevant,Web
20201202000226524,2020-12-02T04:16:29Z,UN experts: South Sudan’s latest peace effort has stalled | The Star,https://www.thestar.com:443/news/world/africa/2020/12/01/un-experts-south-sudans-latest-peace-effort-has-stalled.html,,"Republic of Kenya,Republic of Uganda,Republic of the Sudan,United Republic of Tanzania",relevant,Web
20201102012350891,2020-11-02T07:20:42Z,Ivory Coast ruling party warns opposition over post-vote unrest | News24,https://www.news24.com:443/news24/Africa/News/ivory-coast-ruling-party-warns-opposition-over-post-vote-unrest-20201102,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of Guinea,Republic of Mali,United Republic of Tanzania",relevant,Web
20220113075654751,2020-11-11T06:00:00Z,(Corr) BBCM Africa Watchlist for 11 November,,BBC Monitoring: International Reports,"Burkina Faso,Federal Democratic Republic of Ethiopia,Gabonese Republic,Kingdom of Belgium,Republic of Angola,Republic of Cameroon,Republic of Kenya,Republic of Mali,Republic of Mozambique,Republic of Rwanda,Republic of South Africa,Republic of Zimbabwe,Republic of the Sudan,Somalia,State of Eritrea,United Republic of Tanzania",relevant,BulkLexisNexis_v2
20220113075654807,2020-11-11T06:00:00Z,BBCM Africa Watchlist for 11 November,,BBC Monitoring: International Reports,"Burkina Faso,Federal Democratic Republic of Ethiopia,Gabonese Republic,Kingdom of Belgium,Republic of Angola,Republic of Cameroon,Republic of Kenya,Republic of Mali,Republic of Mozambique,Republic of Rwanda,Republic of South Africa,Republic of Zimbabwe,Republic of the Sudan,Somalia,State of Eritrea,United Republic of Tanzania",relevant,BulkLexisNexis_v2
20201106232508872,2020-11-07T05:01:45Z,Open Menu,http://rss.cnn.com:80/~r/rss/cnn_latest/~3/lRSlUr2keNk/index.html,,"Federal Democratic Republic of Ethiopia,Kingdom of Saudi Arabia,Republic of India,Republic of Yemen,Republic of the Sudan,Russian Federation,State of Israel,United Arab Emirates,United Republic of Tanzania",relevant,Web
20201110052234151,2020-11-10T10:53:00Z,"Ethiopian troops, refugees fleeing fighting cross into Sudan",http://www.dailyherald.com:80/article/20201110/news/311109982/,,"Federal Democratic Republic of Ethiopia,Republic of Kenya,Republic of the Sudan,State of Eritrea,United Republic of Tanzania",relevant,Web
