aid,publication_date,title,url,publisher,country,status,source_name
20160428125971567,2016-04-28T12:28:09.195Z,Burundi Death Toll Jumps To 31 In April- U.N. Rights Chief - Channels Television,http://www.channelstv.com:80/2016/04/28/burundi-death-toll-jumps-31-april-u-n-rights-chief/,,"Republic of Burundi,Republic of Rwanda",relevant,Web
20190405234015826,2016-05-16T05:00:00Z,"Rwanda expels 1,500 Burundians",https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:5JSX-9GF1-JBV1-X2RS-00000-00&context=1516831,Agence France Presse - English,"Republic of Burundi\, Burundi,Republic of Rwanda\, Rwanda",relevant,BulkLexisNexis
20160516125985935,2016-05-16T19:27:08.389Z,"Rwanda expels 1,500 Burundians - World",http://www.monitor.co.ug:80/News/World/Rwanda-expels-1500-Burundians/-/688340/3206040/-/14afriiz/-/index.html,,"Republic of Burundi,Republic of Rwanda",relevant,Web
20160426125970479,2016-04-26T12:05:41.250Z,Burundi president condemns general's shooting as violence grows | TODAYonline,http://www.todayonline.com:80/world/burundi-president-condemns-generals-killing-violence-grows,,"Central African Republic,Republic of Burundi,Republic of Rwanda",relevant,Web
20160516125969714,2016-05-16T11:28:59.454Z,"Rwanda expels 1,500 Burundians | theSundaily",http://www.thesundaily.my:80/news/1804172,,"Republic of Burundi,Republic of Rwanda",relevant,Web
20160516125962091,2016-05-16T07:32:22.304Z,Sweden sentences man to life imprisonment for genocide in Rwanda - Channel NewsAsia,http://www.channelnewsasia.com:80/news/world/sweden-sentences-man-to-l/2789332.html,,"Kingdom of Sweden,Republic of Rwanda",relevant,Web
20160609125976004,2016-06-09T14:34:17.063Z,Widgets Magazine,http://www.business-standard.com:80/article/pti-stories/sierra-leone-war-criminal-dies-in-rwanda-116061000031_1.html,,"Republic of Rwanda,Republic of Sierra Leone",relevant,Web
20160407125958705,2016-04-07T07:35:24.585Z,On this day in history: Civil war erupted in Rwanda | Zululand Observer,http://zululandobserver.co.za:80/107969/on-this-day-in-history-civil-war-erupted-in-rwanda/,,Republic of Rwanda,relevant,Web
20160425125996447,2016-04-26T02:08:28.877Z,Burundi: the next genocide? - Cyprus Mail Cyprus Mail,http://cyprus-mail.com:80/2016/04/26/burundi-the-next-genocide/,,"Republic of Burundi,Republic of Cyprus,Republic of Rwanda,Republic of Zimbabwe",relevant,Web
20160516125997758,2016-05-17T02:52:11.230Z,"Relations worsen as Rwanda expels more than 1,500 Burundians | African News | BDlive",http://www.bdlive.co.za:80/africa/africannews/2016/05/16/relations-worsen-as-rwanda-expels-more-than-1500-burundians,,"Republic of Burundi,Republic of Rwanda",relevant,Web
