aid,publication_date,title,url,publisher,country,status,source_name
20150420125966483,2015-04-20T14:42:19.599Z,Why is Libya the focus of the exodus to the EU? - BBC News,http://www.bbc.co.uk:80/news/world-middle-east-32386370,,"Hellenic Republic,Italian Republic,Kingdom of Spain,Libya,Republic of Chad,Republic of Mali,Syrian Arab Republic",relevant,Web
20150421110137438,2015-04-21T16:01:36.427Z,Why Libya is springboard for migrant exodus - BBC News,http://www.bbc.co.uk:80/news/world-middle-east-32386370,,"Hellenic Republic,Italian Republic,Kingdom of Spain,Libya,Syrian Arab Republic",relevant,Web
20150608125983155,2015-06-08T21:44:50Z,UN hands Libya's warring factions unity government proposal - Channel NewsAsia,http://www.channelnewsasia.com:80/news/world/un-hands-libya-s-warring/1901982.html,,"Federal Republic of Germany,Kingdom of Morocco,Libya",relevant,Web
20150609125977768,2015-06-09T17:35:20.437Z,UN hands Libya’s warring factions unity government proposal - Borneo Bulletin Online,http://borneobulletin.com.bn:80/un-hands-libyas-warring-factions-unity-government-proposal/,,"Kingdom of Morocco,Libya",relevant,Web
20150406125965530,2015-04-06T16:27:35.274Z,"Libya expects more oil production soon, report",http://feedproxy.google.com:80/~r/LibyaNewsToday/~3/D4niBT9L6iU/,,Libya,relevant,Web
20150325125967427,2015-03-25T14:52:59Z,Arab leaders confronted with multiple crises at summit  | Egypt Independent,http://www.egyptindependent.com:80/node/2446774,,"Arab Republic of Egypt,Islamic Republic of Iran,Kingdom of Saudi Arabia,Lebanon,Libya,Republic of Iraq,Republic of Yemen,State of Qatar,Syrian Arab Republic,United States",relevant,Web
20190401050154998,2015-04-10T05:00:00Z,"Libya risks long war, extremist rise as talks drag on",https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:5FR0-2HJ1-JBV1-X37T-00000-00&context=1516831,Agence France Presse - English,"Arab Republic of Egypt\, Egypt,Lebanon,Libya,State of Qatar\, Qatar,United Arab Emirates",relevant,BulkLexisNexis
20150410125924630,2015-04-10T09:34:13.926Z,"Libya risks long war, extremist rise as talks drag on",http://feedproxy.google.com:80/~r/LibyaNewsToday/~3/3ElsgtmFQfk/,,"Arab Republic of Egypt,Lebanon,Libya,State of Qatar,United Arab Emirates",relevant,Web
20150325125967273,2015-03-25T14:43:59.391Z,Arab leaders confronted with multiple crises at summit - Yahoo News,http://news.yahoo.com:80/arab-leaders-confronted-multiple-crises-summit-142956696.html,,"Arab Republic of Egypt,Islamic Republic of Iran,Kingdom of Saudi Arabia,Lebanon,Libya,Republic of Iraq,Republic of Yemen,State of Qatar,Syrian Arab Republic,United States",relevant,Web
20150325125967163,2015-03-25T14:39:18.540Z,"Arab leaders confronted with multiple crises at summit
| Reuters",http://feedproxy.google.com:80/~r/Reuters/worldNews/~3/B36JWimMeLs/story01.htm,,"Arab Republic of Egypt,Islamic Republic of Iran,Kingdom of Saudi Arabia,Lebanon,Libya,Republic of Iraq,Republic of Yemen,State of Qatar,Syrian Arab Republic,United States",relevant,Web
20150504125963957,2015-05-04T11:49:51Z,Nearly 100 Egyptians prevented from illegally entering Libya | Al Bawaba,http://www.albawaba.com:80/news/nearly-100-egyptians-prevented-illegally-entering-libya-690216,,"Arab Republic of Egypt,Libya",relevant,Web
20150604125983352,2015-06-04T23:38:12Z,441 illegal immigrants arrested in Libya - Xinhua | English.news.cn,http://news.xinhuanet.com:80/english/2015-06/05/c_134298374.htm,,"Italian Republic,Libya,Republic of Malta",relevant,Web
20150526125965941,2015-05-26T10:39:00.189Z,Italy's Eni makes gas discovery offshore Libya - UPI.com,http://www.upi.com:80/Business_News/Energy-Resources/2015/05/26/Eni-finds-gas-offshore-Libya/1601432634133/,,"Italian Republic,Libya,United States",relevant,Web
